GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 2(%),Engine Load(%),Engine Load(Absolute)(%),Air Fuel Ratio(Measured)(:1),Air Fuel Ratio(Commanded)(:1),EGR Commanded(%),EGR Error(%),Intake Manifold Pressure(psi),Engine RPM(rpm),O2 Sensor1 Equivalence Ratio(alternate),Commanded Equivalence Ratio(lambda),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),Intake Air Temperature(°C),Ambient air temp(°C),Engine Coolant Temperature(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Speed (OBD)(km/h)
Thu Oct 28 13:56:32 GMT+02:00 2021,28-oct.-2021 13:56:33.301,3.20249238,46.07449509,10.57,9.935046,404.3114013671875,170.3,8.49223328,0.41659111,4.49271965,0.02139909,0,0,0,17.25490189,12.94117641,29.39955139,29.39955139,0,0,3.19083023,1785,1.99996948,1.99996948,3.1400001,0.045,36,-,91,293.29998779,-,35
Thu Oct 28 13:56:33 GMT+02:00 2021,28-oct.-2021 13:56:34.301,3.20251374,46.07441261,9.98,9.935046,404.52496337890625,170.3,8.97227097,0.77811557,4.27843857,0.02752641,0,0,0,17.64705849,11.37254906,29.39955139,13.77900696,0,0,2.90075469,1733,1.99996948,0.93734741,2.24000001,0,36,-,91,293.29998779,-,34
Thu Oct 28 13:56:34 GMT+02:00 2021,28-oct.-2021 13:56:35.304,3.20253347,46.07433022,9.88,9.935046,404.44207763671875,170.2,8.87051773,0.62009823,4.31076002,0.02001828,0,0,0,16.07843208,12.15686321,16.22392273,13.77900696,0,0,2.90075469,1693,1.10366821,0.93734741,2.73000002,0.045,36,-,91,294,-,33
Thu Oct 28 13:56:35 GMT+02:00 2021,28-oct.-2021 13:56:36.302,3.20255487,46.07425076,9.38,9.935046,404.6549072265625,170.3,8.87051773,0.57460839,4.11323833,0.01203222,0,0,0,16.47058868,13.33333302,14.68788719,13.77900696,0,0,3.04579258,1674,0.99917603,0.93734741,2.79999995,0.065,36,-,90,294,-,33
Thu Oct 28 13:56:36 GMT+02:00 2021,28-oct.-2021 13:56:37.302,3.20257505,46.07416945,9.25,9.935046,404.769287109375,170.5,8.82502747,0.44771573,4.20780945,0.01788301,3.90625,0,5.46875,18.4313736,16.07843208,14.37116909,13.77900696,0,0,3.62594342,1648,0.97763062,0.93734741,3.54999995,0.08,36,-,90,296.5,-,33
Thu Oct 28 13:56:37 GMT+02:00 2021,28-oct.-2021 13:56:38.303,3.20259414,46.07409097,9.19,9.935046,404.8214111328125,170.7,8.74601841,0.64523739,4.12880087,0.01897459,9.375,0,9.375,20.7843132,17.25490189,13.88801861,13.77900696,0,0,3.62594342,1645,0.94476318,0.93734741,3.49000001,0.09999999,36,-,90,296.5,-,32
Thu Oct 28 13:56:38 GMT+02:00 2021,28-oct.-2021 13:56:39.303,3.20261638,46.07401016,9.12,9.935046,405.099853515625,170.9,9.07282734,0.75417352,4.10366154,0.02215318,7.8125,0,7.8125,23.13725471,17.25490189,13.81579208,13.77900696,0,0,3.91601896,1642,0.93984985,0.93734741,4.32000017,0.11499999,36,-,90,298.5,-,32
Thu Oct 28 13:56:39 GMT+02:00 2021,28-oct.-2021 13:56:40.301,3.2026391,46.07392866,9.11,9.935046,404.80804443359375,170.9,8.72686481,0.75896192,3.97437477,0.01488197,7.03125,0,6.25,30.19607925,21.56862831,13.76195908,13.77900696,0,0,4.49617004,1642,0.93618774,0.93734741,5,0.12,36,-,90,298.5,-,32
Thu Oct 28 13:56:40 GMT+02:00 2021,28-oct.-2021 13:56:41.305,3.20266084,46.07384785,9.18,9.935046,404.4971923828125,170.7,8.93755531,0.59855044,3.63918662,0.0207508,5.46875,0,5.46875,48.23529434,39.2156868,13.26983547,13.77900696,15.68627453,-3.125,8.55722618,1661,0.90270996,0.93734741,8.05000019,0.14,36,-,90,302.5,-,33
Thu Oct 28 13:56:41 GMT+02:00 2021,28-oct.-2021 13:56:42.301,3.20267854,46.07376741,9.31,9.935046,404.646484375,170.5,9.14585018,0.77093297,3.84269381,0.01924462,1.5625,0,1.5625,53.72549057,40.7843132,13.49055195,13.77900696,39.2156868,0,9.28241539,1752,0.91772461,0.93734741,9.47000027,0.84499997,36,-,90,302.5,-,35
Thu Oct 28 13:56:42 GMT+02:00 2021,28-oct.-2021 13:56:43.303,3.20270208,46.07368177,9.68,9.935046,403.9759521484375,170.2,8.98424149,0.69671267,3.82114601,0.01690116,1.5625,0,1.5625,52.54901886,39.2156868,13.90192509,13.77900696,42.74509811,-1.5625,9.13737774,1801,0.94570923,0.93734741,9.64000034,0.88,36,-,90,308.70001221,-,36
Thu Oct 28 13:56:43 GMT+02:00 2021,28-oct.-2021 13:56:44.302,3.20272124,46.07359224,9.96,9.935046,403.51373291015625,170.1,9.05367374,0.65122288,3.69545031,0.0165179,2.34375,0,2.34375,51.37255096,38.82352829,13.98132896,14.84400368,50.98039246,-3.90625,9.13737774,1889,0.95111084,1.00979614,10.46000004,0.84999996,36,-,90,308.70001221,-,37
Thu Oct 28 13:56:44 GMT+02:00 2021,28-oct.-2021 13:56:45.305,3.20274277,46.07349758,10.48,9.935046,403.700927734375,170.1,8.79510021,0.9828198,3.60925913,0.02490119,2.34375,0,2.34375,58.8235321,43.13725662,14.89828491,14.90815449,54.11764526,-0.78125,10.00760365,1955,1.01348877,1.01416016,11.48999977,0.81,35,-,90,317.79998779,-,39
Thu Oct 28 13:56:45 GMT+02:00 2021,28-oct.-2021 13:56:46.301,3.20276525,46.07340105,11.02,9.935046,403.5869140625,170.0,9.01416969,0.66079968,3.45962143,0.02048692,2.34375,0,2.34375,57.64706039,45.49019623,15.05843735,14.93596745,48.62745285,-0.78125,9.71752834,2067,1.02438354,1.01605225,12.18000031,0.78499997,35,-,90,317.79998779,-,41
Thu Oct 28 13:56:46 GMT+02:00 2021,28-oct.-2021 13:56:47.301,3.20278525,46.07330351,11.2,9.935046,403.41107177734375,170.0,9.26077175,0.56503159,3.83191991,0.02967024,2.34375,0,2.34375,58.8235321,45.49019623,15.0458765,15.00101566,45.49019623,0.78125,9.71752834,2130,1.02352905,1.02047729,13.02000046,0.76999998,35,-,90,328.29998779,-,42
Thu Oct 28 13:56:47 GMT+02:00 2021,28-oct.-2021 13:56:48.302,3.20281519,46.07319421,12.03,9.935046,403.6719970703125,170.2,8.87769985,0.36032736,4.36582661,0.02421225,2.34375,0,2.34375,56.86274719,46.27450943,15.11675739,15.0292778,30.19607925,0,9.71752834,2240,1.02835083,1.0223999,13.57999992,0.745,35,-,90,328.29998779,-,44
Thu Oct 28 13:56:48 GMT+02:00 2021,28-oct.-2021 13:56:49.306,3.20283857,46.07308084,12.55,9.935046,403.878173828125,170.7,8.7699604,0.48482585,3.91811109,0.01873649,0,0,0,24.70588303,11.37254906,18.21260262,14.45506001,0,0,3.77098107,1567,1.23895264,0.9833374,3.9000001,0,34,-,90,334.6000061,-,44
Thu Oct 28 13:56:49 GMT+02:00 2021,28-oct.-2021 13:56:50.302,3.20285742,46.07296709,12.29,9.935046,402.864501953125,170.7,9.09676933,0.55306059,3.59489393,0.02603392,3.125,0,3.125,78.4313736,59.60784149,15.03690434,14.42903996,23.92156792,-0.78125,10.5877552,1696,1.0229187,0.98156738,13.34000015,0.09,34,-,90,334.6000061,-,44
Thu Oct 28 13:56:50 GMT+02:00 2021,28-oct.-2021 13:56:51.301,3.20288429,46.07285741,12.19,9.935046,402.7340087890625,170.4,8.73285103,0.85233581,3.79480958,0.00522827,1.5625,0,2.34375,73.72549438,56.47058868,14.1935215,14.368927,58.82352829,-14.84375,11.45798111,1727,0.96554565,0.97747803,12.78999996,0.12,34,-,90,341.70001221,-,45
Thu Oct 28 13:56:51 GMT+02:00 2021,28-oct.-2021 13:56:52.301,3.20290969,46.07274003,12.55,9.935046,402.50677490234375,170.5,9.34696388,0.65361708,3.58651423,0.01982805,2.34375,0,2.34375,67.84313965,51.37254715,14.66052151,14.34290791,61.96078491,0,11.31294346,1804,0.99731445,0.97570801,12.25,0.17999999,34,-,90,341.70001221,-,46
Thu Oct 28 13:56:52 GMT+02:00 2021,28-oct.-2021 13:56:53.302,3.20293746,46.07262208,13.03,9.935046,402.4715576171875,170.7,9.39963627,-0.0011971,3.60566783,0.03235985,3.125,0,2.34375,67.84313965,49.80392075,14.42679787,14.28369141,71.37255096,0,11.16790581,1834,0.98141479,0.97167969,12.47000027,0.32499999,34,-,90,352.3999939,-,48
Thu Oct 28 13:56:53 GMT+02:00 2021,28-oct.-2021 13:56:54.303,3.20296592,46.07250283,13.4,9.935046,402.5291748046875,170.8,9.36611748,0.5303157,3.50750542,0.06010958,3.90625,0,3.90625,64.70588684,49.01960754,14.51248074,14.50485516,73.72548676,-3.125,11.02286816,1928,0.98724365,0.98672485,12.47000027,0.59499997,34,-,90,352.3999939,-,50
Thu Oct 28 13:56:54 GMT+02:00 2021,28-oct.-2021 13:56:55.302,3.20299396,46.07237953,13.85,9.935046,402.3326416015625,170.9,9.29309368,0.5315128,3.76129079,0.01085594,2.34375,0,2.34375,67.05882263,49.80392075,14.79824543,14.72871017,80,0,11.02286816,1966,1.00668335,1.00195312,13.10000038,0.61500001,34,-,90,362.29998779,-,51
Thu Oct 28 13:56:55 GMT+02:00 2021,28-oct.-2021 13:56:56.302,3.20302142,46.07225478,14.19,9.935046,402.29144287109375,170.7,8.85974312,0.38426939,3.79361248,0.03203263,2.34375,0,2.34375,64.31372833,49.01960754,14.46672249,14.35501957,74.11764526,0,11.02286816,2034,0.98413086,0.97653198,13.34000015,0.70999998,34,-,90,362.29998779,-,53
Thu Oct 28 13:56:56 GMT+02:00 2021,28-oct.-2021 13:56:57.301,3.20305215,46.07212706,14.63,9.935046,402.299072265625,170.5,9.39245319,0.55904609,3.7014358,0.03769343,2.34375,0,2.34375,62.35294342,49.01960754,14.32092571,14.27741051,74.50980377,-2.34375,10.87783051,2063,0.97421265,0.97125244,13.18000031,0.78999996,33,-,91,372.3999939,-,53
Thu Oct 28 13:56:57 GMT+02:00 2021,28-oct.-2021 13:56:58.302,3.20308199,46.07199736,14.84,9.935046,402.3822021484375,170.6,8.88847351,0.9636662,3.83670831,0.02184027,2.34375,0,2.34375,63.13725662,50.19607925,14.30567265,14.69999981,60.39215851,-0.78125,10.73279285,2122,0.97317505,1,13.92000008,0.80500001,33,-,91,372.3999939,-,55
Thu Oct 28 13:56:58 GMT+02:00 2021,28-oct.-2021 13:56:59.303,3.20311868,46.07186299,14.98,9.935046,402.53363037109375,170.3,8.95192051,0.87148941,3.81156921,0.01956243,2.34375,0,2.34375,62.74509811,49.80392075,14.9400053,14.89200497,58.82352829,-1.5625,10.5877552,2152,1.0163269,1.01306152,14.18000031,0.77999997,33,-,91,381.79998779,-,55
Thu Oct 28 13:56:59 GMT+02:00 2021,28-oct.-2021 13:57:00.303,3.20315292,46.07173058,15.02,9.935046,402.177978515625,170.0,8.90164185,0.51834464,3.81396341,0.01797041,2.34375,0,2.34375,60.7843132,49.01960754,15.03869915,14.91981792,59.2156868,-0.78125,10.5877552,2194,1.02304077,1.01495361,14.18000031,0.75,33,-,91,381.79998779,-,57
Thu Oct 28 13:57:00 GMT+02:00 2021,28-oct.-2021 13:57:01.304,3.20319129,46.07158081,15.74,9.935046,402.126953125,169.7,8.96867943,-0.82480246,3.93487048,0.05966058,1.5625,0,1.5625,60.7843132,49.41176605,15.0086422,14.99383831,57.25490189,0.78125,10.44271755,2224,1.02099609,1.01998901,14.43999958,0.73499995,33,-,91,393.20001221,-,58
Thu Oct 28 13:57:01 GMT+02:00 2021,28-oct.-2021 13:57:02.300,3.20323283,46.07143783,15.86,9.935046,403.0264892578125,170.8,9.14106178,0.42616791,3.95282698,0.02873405,2.34375,0,2.34375,60,49.41176605,14.94180012,15.0221014,59.60784149,0,10.44271755,2269,1.01644897,1.02191162,14.78999996,0.70999998,33,-,91,393.20001221,-,58
Thu Oct 28 13:57:02 GMT+02:00 2021,28-oct.-2021 13:57:03.301,3.20325671,46.07129201,16.25,9.935046,402.76025390625,171.2,9.21767616,1.06661689,3.63679242,0.02907064,1.5625,0,1.5625,58.4313736,47.84313583,15.07952213,15.04318523,67.45098114,2.34375,10.44271755,2285,1.02581787,1.02334595,14.52999973,0.66999996,33,-,91,393.20001221,-,59
Thu Oct 28 13:57:03 GMT+02:00 2021,28-oct.-2021 13:57:04.301,3.20328772,46.07114465,16.32,9.935046,402.7274169921875,171.0,8.91361332,0.67755908,3.82114601,-0.003237,2.34375,0,2.34375,57.64706039,46.66666794,14.88976097,15.05664349,53.72549057,1.5625,10.1526413,2312,1.01290894,1.02426147,14.27000046,0.65499997,33,-,91,404.29998779,-,59
Thu Oct 28 13:57:04 GMT+02:00 2021,28-oct.-2021 13:57:05.302,3.2033243,46.07099233,16.56,9.935046,402.66461181640625,170.8,8.99262142,0.85353291,4.50109911,0.01612238,0,0,0,17.64705849,9.8039217,14.86553574,29.39955139,48.62745285,3.90625,3.33586788,1878,1.01126099,1.99996948,3.33999991,0,33,-,91,404.29998779,-,59
Thu Oct 28 13:57:05 GMT+02:00 2021,28-oct.-2021 13:57:06.300,3.20336532,46.07084578,16.55,9.935046,403.09808349609375,170.4,9.01776028,0.89902276,3.8558619,0.01774708,0,0,0,23.13725471,43.13725662,14.94359398,13.77900696,0,0,3.77098107,1883,1.01657104,0.93734741,4.48000002,0.035,33,-,91,410.29998779,-,58
Thu Oct 28 13:57:06 GMT+02:00 2021,28-oct.-2021 13:57:07.302,3.20340406,46.07070459,16.3,9.935046,403.7750244140625,170.1,9.00578976,0.50038815,3.82593441,0.00735317,0.78125,0,3.125,63.92156982,48.23529434,13.39410114,13.77900696,23.52941132,-7.8125,9.86256599,1921,0.91116333,0.93734741,12.25,0.07,33,-,91,410.29998779,-,58
Thu Oct 28 13:57:07 GMT+02:00 2021,28-oct.-2021 13:57:08.301,3.20345063,46.07056316,16.19,9.935046,404.7672119140625,170.0,9.02614021,0.76494741,3.7289691,0.0244177,0.78125,0,0.78125,62.74509811,49.41176605,13.99568462,13.77900696,74.11764526,-0.78125,11.60301876,1931,0.9520874,0.93734741,11.69999981,0.14,33,-,91,414.8999939,-,59
Thu Oct 28 13:57:08 GMT+02:00 2021,28-oct.-2021 13:57:09.302,3.20348431,46.0704153,16.47,9.935046,405.78106689453125,170.3,8.789114,0.46567222,3.8474822,0.00151531,3.90625,0,3.125,69.41176605,51.37254715,13.87994289,13.77900696,80,0.78125,11.45798111,1961,0.94421387,0.93734741,13.57999992,0.69,33,-,91,414.8999939,-,60
Thu Oct 28 13:57:09 GMT+02:00 2021,28-oct.-2021 13:57:10.301,3.2035223,46.07027251,16.53,9.935046,405.7872314453125,170.4,8.98304462,0.70868373,4.05338335,0.02457145,2.34375,0,3.125,69.01960754,52.15686417,14.78837585,13.77900696,77.2549057,4.6875,11.60301876,1977,1.00601196,0.93734741,13.65999985,0.86500001,33,-,91,422.5,-,60
Thu Oct 28 13:57:10 GMT+02:00 2021,28-oct.-2021 13:57:11.303,3.20355472,46.07012835,16.57,9.935046,406.18963623046875,170.2,8.9219923,1.02591538,3.89177489,0.03006778,1.5625,0,1.5625,58.03921509,50.58823395,14.85342407,14.88303185,81.96078491,-4.6875,10.87783051,2000,1.01043701,1.01245117,11.56000042,0.82499999,33,-,91,422.5,-,60
Thu Oct 28 13:57:11 GMT+02:00 2021,28-oct.-2021 13:57:12.303,3.20358821,46.06998255,16.75,9.935046,406.5975341796875,170.2,8.73285103,0.73501992,3.82234311,0.01377859,1.5625,0,0.78125,61.56863022,46.66666794,14.80317974,14.94763184,73.72548676,4.6875,10.73279285,2009,1.00701904,1.0168457,12.10999966,0.78999996,32,-,91,430.3999939,-,61
Thu Oct 28 13:57:12 GMT+02:00 2021,28-oct.-2021 13:57:13.302,3.20362602,46.06983642,16.85,9.935046,406.64208984375,170.1,8.78791714,0.69551557,4.02225876,0.0252519,0.78125,0,0.78125,60.39215851,44.31372452,14.9193697,14.97544575,73.72548676,3.125,10.29767895,2032,1.0149231,1.01873779,11.97000027,0.77999997,32,-,91,430.3999939,-,62
Thu Oct 28 13:57:13 GMT+02:00 2021,28-oct.-2021 13:57:14.301,3.20366813,46.06968051,17.2,9.935046,406.1248779296875,170.1,9.58159542,0.68115038,4.18506479,0.04052138,0,0,0,57.25490189,43.52941132,14.92295837,15.0126791,81.1764679,-2.34375,10.44271755,2046,1.01516724,1.02127075,11.97000027,0.76499999,32,-,91,436.8999939,-,62
Thu Oct 28 13:57:14 GMT+02:00 2021,28-oct.-2021 13:57:15.302,3.2037004,46.06952753,17.19,9.935046,406.104736328125,170.2,8.88727665,0.86550391,3.75650239,0.00331621,0.78125,0,0.78125,55.68627548,42.74509811,15.10240173,15.0678587,70.98039246,2.34375,10.00760365,2057,1.02737427,1.02502441,11.48999977,0.755,32,-,91,436.8999939,-,62
Thu Oct 28 13:57:15 GMT+02:00 2021,28-oct.-2021 13:57:16.301,3.20373517,46.06937754,17.28,9.935046,406.208984375,170.3,9.01416969,0.36511576,3.86903,0.02930954,0.78125,0,0.78125,46.27450943,41.17647171,15.01043606,15.0678587,57.64706039,1.5625,9.28241539,2073,1.02111816,1.02502441,9.81999969,0.73499995,32,-,91,442.20001221,-,63
Thu Oct 28 13:57:16 GMT+02:00 2021,28-oct.-2021 13:57:17.304,3.20377594,46.06922075,17.46,9.935046,406.98760986328125,170.3,9.0788126,0.71945763,3.98873997,0.02695634,0.78125,0,0.78125,46.66666794,36.07843018,15.20333862,15.0678587,53.33333206,-1.5625,8.84730244,2078,1.03424072,1.02502441,10.06000042,0.72499996,32,-,91,442.20001221,-,63
Thu Oct 28 13:57:17 GMT+02:00 2021,28-oct.-2021 13:57:18.303,3.20381464,46.06906856,17.31,9.935046,406.81085205078125,170.3,8.94713211,0.49679685,4.00549936,0.04140878,0.78125,0,0.78125,44.31372452,34.50980377,15.10240173,15.0678587,61.17647171,-2.34375,8.70226383,2078,1.02737427,1.02502441,9.47000027,0.42499998,32,-,91,445.8999939,-,63
Thu Oct 28 13:57:18 GMT+02:00 2021,28-oct.-2021 13:57:19.303,3.20385462,46.06891444,17.54,9.935046,407.44635009765625,170.5,9.03212547,0.2645593,4.09169054,0.01338186,0.78125,0,0.78125,46.27450943,34.90196228,14.95077133,14.39719009,49.01960754,1.5625,8.55722618,2076,1.01705933,0.97940063,9.81999969,0.62,32,-,91,445.8999939,-,63
Thu Oct 28 13:57:19 GMT+02:00 2021,28-oct.-2021 13:57:20.302,3.20388602,46.0687619,17.61,9.935046,407.4874267578125,170.7,8.64306831,1.00556469,3.94325018,-0.00768629,0.78125,0,0.78125,45.09804153,34.90196228,15.01716614,15.06651306,51.37254715,0.78125,8.70226383,2081,1.02157593,1.02493286,9.69999981,0.39499998,32,-,91,449,-,63
Thu Oct 28 13:57:20 GMT+02:00 2021,28-oct.-2021 13:57:21.302,3.20392284,46.06860542,17.6,9.935046,407.78759765625,170.6,9.10634613,0.45609543,4.25210238,0.01798608,1.5625,0,1.5625,45.49019623,29.41176414,14.65289688,14.37700176,45.88235474,0,7.25188684,2080,0.99679565,0.97802734,9.69999981,0.205,32,-,91,449,-,63
Thu Oct 28 13:57:21 GMT+02:00 2021,28-oct.-2021 13:57:22.304,3.20395457,46.06845174,17.56,9.935046,407.6494140625,170.5,8.91002178,0.47046062,4.48673391,0.00689778,1.5625,0,1.5625,25.49019623,19.6078434,15.35272503,14.76190758,31.37254906,21.09375,5.07632065,2064,1.04440308,1.00421143,4.48000002,0.61500001,32,-,91,451.5,-,63
Thu Oct 28 13:57:22 GMT+02:00 2021,28-oct.-2021 13:57:23.303,3.2039884,46.06830103,17.43,9.935046,407.885986328125,170.4,8.49343014,0.46686932,4.41131639,0.02053945,9.375,0,9.375,17.64705849,9.8039217,14.53760433,29.39955139,0,0,3.48090577,2052,0.98895264,1.99996948,3.6400001,0.09,32,-,91,451.5,-,62
Thu Oct 28 13:57:23 GMT+02:00 2021,28-oct.-2021 13:57:24.300,3.20402474,46.06814587,17.31,9.935046,407.92523193359375,170.1,8.80347919,0.5291186,4.47236872,0.03436702,0,0,0,12.54901981,9.8039217,29.39955139,29.39955139,0,0,2.75571704,1998,1.99996948,1.99996948,2.57999992,0.005,32,-,91,451.79998779,-,60
Thu Oct 28 13:57:24 GMT+02:00 2021,28-oct.-2021 13:57:25.306,3.20406331,46.06799572,17.07,9.935046,407.9281005859375,170.1,8.62630844,0.64763159,4.45082092,0.01491789,0,0,0,12.54901981,9.4117651,29.39955139,29.39955139,0,0,2.61067939,1969,1.99996948,1.99996948,2.52999997,0,32,-,91,451.79998779,-,60
Thu Oct 28 13:57:25 GMT+02:00 2021,28-oct.-2021 13:57:26.304,3.20409832,46.06784354,16.58,9.935046,407.39453125,170.2,8.87410831,0.70748663,4.35026455,0.01748026,0,0,0,12.94117641,9.8039217,29.39955139,29.39955139,100,0,3.19083023,1903,1.99996948,1.99996948,2.52999997,0,33,-,91,449.6000061,-,59
Thu Oct 28 13:57:26 GMT+02:00 2021,28-oct.-2021 13:57:27.302,3.20414001,46.06769697,16.4,9.935046,407.81640625,170.5,8.83101273,0.80325466,4.31554842,0.01442589,0,0,0,12.94117641,9.8039217,29.39955139,29.39955139,0,0,2.61067939,1874,1.99996948,1.99996948,2.50999999,0,33,-,91,449.6000061,-,56
Thu Oct 28 13:57:27 GMT+02:00 2021,28-oct.-2021 13:57:28.301,3.20417359,46.06756093,15.72,9.935046,408.00677490234375,170.5,8.65025043,0.46686932,4.29639482,0.0159551,0,0,0,12.94117641,9.8039217,29.39955139,29.39955139,0,0,2.75571704,1816,1.99996948,1.99996948,2.3900001,0,33,-,91,447.6000061,-,55
Thu Oct 28 13:57:28 GMT+02:00 2021,28-oct.-2021 13:57:29.302,3.20420962,46.0674275,15.49,9.935046,408.5777587890625,170.5,8.62511158,0.62249243,4.59088182,0.02100989,0,0,0,17.64705849,13.33333302,29.39955139,29.39955139,0,0,3.33586788,1786,1.99996948,1.99996948,3.20000005,0,33,-,91,447.6000061,-,54
Thu Oct 28 13:57:29 GMT+02:00 2021,28-oct.-2021 13:57:30.303,3.20424459,46.06729213,15.19,9.935046,409.2911376953125,170.7,8.95670891,0.69910687,4.30357742,0.02228223,0,0,0,18.03921509,13.72549057,29.39955139,29.39955139,0,0,3.33586788,1744,1.99996948,1.99996948,3.20000005,0,33,-,91,445.6000061,-,53
Thu Oct 28 13:57:30 GMT+02:00 2021,28-oct.-2021 13:57:31.304,3.20427844,46.06715836,14.74,9.935046,409.414794921875,170.7,9.05487061,0.32800564,4.53342104,0.02767425,0,0,0,54.50980377,41.17647171,29.39955139,13.77900696,0,0,5.51143408,1197,1.99996948,0.93734741,5.11999989,0.015,33,-,91,445.6000061,-,51
Thu Oct 28 13:57:31 GMT+02:00 2021,28-oct.-2021 13:57:32.301,3.2043094,46.06702568,14.64,9.935046,408.6484375,170.7,8.77235508,0.70269817,4.46877766,0.02766431,0,0,0,11.76470566,9.4117651,29.39955139,29.39955139,0,0,2.90075469,1919,1.99996948,1.99996948,2.31999993,0.03,33,-,91,445.20001221,-,50
Thu Oct 28 13:57:32 GMT+02:00 2021,28-oct.-2021 13:57:33.301,3.2043354,46.06689146,14.69,9.935046,408.1072998046875,170.8,8.98304462,0.78410107,4.22337198,0.02738534,0,0,0,20.3921566,14.50980377,17.57782173,13.77900696,0,0,3.33586788,1873,1.19577026,0.93734741,3.86999989,0.035,33,-,91,445.20001221,-,49
Thu Oct 28 13:57:33 GMT+02:00 2021,28-oct.-2021 13:57:34.301,3.20436407,46.06677069,13.9,9.935046,408.25067138671875,170.7,8.99381828,0.64284313,4.17429066,0.01174673,3.90625,0,3.90625,26.27450943,19.6078434,14.65379333,13.77900696,0,-100,4.20609426,1860,0.99685669,0.93734741,5.86000013,0.055,33,-,90,446.20001221,-,48
Thu Oct 28 13:57:34 GMT+02:00 2021,28-oct.-2021 13:57:35.300,3.20439099,46.06665076,13.15,9.935046,407.7991943359375,170.7,8.88727665,0.59495914,3.80079532,0.02523472,7.03125,0,7.03125,38.4313736,29.01960754,13.66236877,13.77900696,9.4117651,1.5625,6.38166046,1862,0.92941284,0.93734741,7.01999998,0.105,33,-,90,446.20001221,-,48
Thu Oct 28 13:57:35 GMT+02:00 2021,28-oct.-2021 13:57:36.301,3.20441668,46.06653053,13.3,9.935046,407.8271484375,170.8,8.80587387,0.84874451,4.16112232,0.03828063,6.25,0,6.25,38.4313736,28.62745094,13.87770176,13.77900696,30.19607925,-3.90625,6.96181154,1861,0.94406128,0.93734741,7.17000008,0.11499999,33,-,90,447.8999939,-,48
Thu Oct 28 13:57:36 GMT+02:00 2021,28-oct.-2021 13:57:37.304,3.20444592,46.06640989,13.4,9.935046,407.6763916015625,170.9,8.9363575,0.90500826,4.17907906,0.01183907,5.46875,0,5.46875,39.2156868,29.80392075,13.93871212,13.77900696,36.07843018,0,7.3969245,1873,0.94821167,0.93734741,7.38000011,0.14,33,-,90,447.8999939,-,48
Thu Oct 28 13:57:37 GMT+02:00 2021,28-oct.-2021 13:57:38.302,3.20447068,46.06628852,13.4,9.935046,407.473876953125,170.4,9.01416969,0.74220252,4.02465296,0.02784392,7.03125,0,7.03125,38.4313736,27.84313774,13.88532734,13.77900696,25.88235283,4.6875,7.25188684,1881,0.94458008,0.93734741,7.26999998,0.155,33,-,90,448.8999939,-,48
Thu Oct 28 13:57:38 GMT+02:00 2021,28-oct.-2021 13:57:39.301,3.20449887,46.06617123,13.31,9.935046,406.74493408203125,169.9,9.1183176,0.44771573,4.0090909,0.01453323,7.03125,0,7.03125,37.64706039,28.62745094,13.78259563,13.77900696,26.66666603,0,7.10684919,1896,0.93759155,0.93734741,7.26999998,0.61000001,33,-,90,448.8999939,-,49
Thu Oct 28 13:57:39 GMT+02:00 2021,28-oct.-2021 13:57:40.304,3.20452785,46.0660534,12.89,9.935046,406.68701171875,169.5,8.75559521,0.65122288,4.07014275,-0.01971802,5.46875,0,5.46875,38.03921509,28.62745094,13.86469078,13.77900696,26.66666603,3.90625,7.10684919,1907,0.94317627,0.93734741,7.26999998,0.88999999,33,-,90,450.29998779,-,49
Thu Oct 28 13:57:40 GMT+02:00 2021,28-oct.-2021 13:57:41.303,3.20456252,46.06592182,13.71,9.935046,406.5240478515625,169.6,8.91600704,0.30047232,4.0114851,0.00978531,5.46875,0,5.46875,36.07843018,27.45098114,14.03426552,13.77900696,20,4.6875,6.67173576,1923,0.95471191,0.93734741,7.01999998,0.88499999,33,-,90,450.29998779,-,50
Thu Oct 28 13:57:41 GMT+02:00 2021,28-oct.-2021 13:57:42.302,3.20458893,46.06580382,13.83,9.935046,406.02801513671875,170.3,9.3493576,0.5374983,4.24731398,0.04672115,5.46875,0,5.46875,35.29411697,27.05882263,13.8871212,13.77900696,19.2156868,8.59375,6.67173576,1941,0.94470215,0.93734741,6.86999989,0.87,33,-,90,450.29998779,-,50
